timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1402866918802,2643,Home Page,200,OK,Jakarta Users 1-6,text,true,244,2643
1402866919890,1645,Home Page,200,OK,Jakarta Users 1-11,text,true,244,1645
1402866920371,1326,Home Page,200,OK,Jakarta Users 1-49,text,true,244,1326
1402866921535,685,Home Page,200,OK,Jakarta Users 1-11,text,true,243,684
1402866920028,2300,Home Page,200,OK,Jakarta Users 1-47,text,true,244,2300
1402866920594,1815,Home Page,200,OK,Jakarta Users 1-10,text,true,243,1815
1402866920789,1649,Home Page,200,OK,Jakarta Users 1-31,text,true,244,1648
1402866922328,370,Home Page,200,OK,Jakarta Users 1-47,text,true,242,370
1402866920821,1940,Home Page,200,OK,Jakarta Users 1-4,text,true,244,1940
1402866922409,432,Home Page,200,OK,Jakarta Users 1-10,text,true,243,432
1402866920888,2131,Home Page,200,OK,Jakarta Users 1-9,text,true,244,2131
1402866920297,2906,Home Page,200,OK,Jakarta Users 1-35,text,true,244,2905
1402866921273,2076,Home Page,200,OK,Jakarta Users 1-21,text,true,244,2075
1402866923020,471,Home Page,200,OK,Jakarta Users 1-9,text,true,243,470
1402866921414,2203,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2202
1402866922762,872,Home Page,200,OK,Jakarta Users 1-4,text,true,243,872
1402866922699,1079,Home Page,200,OK,Jakarta Users 1-47,text,true,243,1079
1402866921014,2950,Home Page,200,OK,Jakarta Users 1-48,text,true,244,2950
1402866921697,2286,Home Page,200,OK,Jakarta Users 1-49,text,true,244,2284
1402866921446,2796,Home Page,200,OK,Jakarta Users 1-6,text,true,244,2795
1402866922842,1437,Home Page,200,OK,Jakarta Users 1-10,text,true,244,1437
1402866921415,3104,Home Page,200,OK,Jakarta Users 1-41,text,true,244,3104
1402866922220,2352,Home Page,200,OK,Jakarta Users 1-11,text,true,244,2351
1402866923349,1425,Home Page,200,OK,Jakarta Users 1-21,text,true,244,1425
1402866923203,1572,Home Page,200,OK,Jakarta Users 1-35,text,true,244,1572
1402866922438,2378,Home Page,200,OK,Jakarta Users 1-31,text,true,244,2377
1402866923965,1084,Home Page,200,OK,Jakarta Users 1-48,text,true,243,1084
1402866923491,1922,Home Page,200,OK,Jakarta Users 1-9,text,true,244,1922
1402866924280,1268,Home Page,200,OK,Jakarta Users 1-10,text,true,243,1266
1402866924816,959,Home Page,200,OK,Jakarta Users 1-31,text,true,243,959
1402866924520,1365,Home Page,200,OK,Jakarta Users 1-41,text,true,244,1360
1402866923617,2422,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2422
1402866923779,2276,Home Page,200,OK,Jakarta Users 1-47,text,true,244,2275
1402866924243,1854,Home Page,200,OK,Jakarta Users 1-6,text,true,244,1854
1402866924572,1583,Home Page,200,OK,Jakarta Users 1-11,text,true,244,1583
1402866926156,332,Home Page,200,OK,Jakarta Users 1-11,text,true,242,332
1402866924774,1747,Home Page,200,OK,Jakarta Users 1-21,text,true,244,1747
1402866923635,3006,Home Page,200,OK,Jakarta Users 1-4,text,true,244,3006
1402866925050,1646,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1644
1402866923983,2876,Home Page,200,OK,Jakarta Users 1-49,text,true,244,2875
1402866925549,1501,Home Page,200,OK,Jakarta Users 1-10,text,true,244,1498
1402866925885,1197,Home Page,200,OK,Jakarta Users 1-41,text,true,243,1197
1402866925414,1939,Home Page,200,OK,Jakarta Users 1-9,text,true,244,1939
1402866927051,645,Home Page,200,OK,Jakarta Users 1-10,text,true,243,645
1402866924775,2946,Home Page,200,OK,Jakarta Users 1-35,text,true,244,2946
1402866927354,511,Home Page,200,OK,Jakarta Users 1-9,text,true,243,511
1402866925776,2100,Home Page,200,OK,Jakarta Users 1-31,text,true,244,2100
1402866926055,2340,Home Page,200,OK,Jakarta Users 1-47,text,true,244,2340
1402866926039,2611,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2611
1402866927877,863,Home Page,200,OK,Jakarta Users 1-31,text,true,243,863
1402866926697,2114,Home Page,200,OK,Jakarta Users 1-48,text,true,244,2114
1402866928396,475,Home Page,200,OK,Jakarta Users 1-47,text,true,243,473
1402866926098,2904,Home Page,200,OK,Jakarta Users 1-6,text,true,244,2904
1402866926522,2502,Home Page,200,OK,Jakarta Users 1-21,text,true,244,2499
1402866926488,2595,Home Page,200,OK,Jakarta Users 1-11,text,true,244,2595
1402866926859,2442,Home Page,200,OK,Jakarta Users 1-49,text,true,244,2442
1402866926641,2684,Home Page,200,OK,Jakarta Users 1-4,text,true,244,2682
1402866927083,2639,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2637
1402866929302,427,Home Page,200,OK,Jakarta Users 1-49,text,true,243,427
1402866929084,682,Home Page,200,OK,Jakarta Users 1-11,text,true,243,682
1402866928651,1171,Home Page,200,OK,Jakarta Users 1-33,text,true,243,1171
1402866928872,1069,Home Page,200,OK,Jakarta Users 1-47,text,true,243,1067
1402866927722,2384,Home Page,200,OK,Jakarta Users 1-35,text,true,244,2384
1402866928811,1389,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1389
1402866928740,1586,Home Page,200,OK,Jakarta Users 1-31,text,true,244,1586
1402866927865,2721,Home Page,200,OK,Jakarta Users 1-9,text,true,244,2721
1402866929003,1827,Home Page,200,OK,Jakarta Users 1-6,text,true,244,1827
1402866927696,3218,Home Page,200,OK,Jakarta Users 1-10,text,true,244,3218
1402866929723,1477,Home Page,200,OK,Jakarta Users 1-41,text,true,244,1477
1402866929025,2306,Home Page,200,OK,Jakarta Users 1-21,text,true,244,2306
1402866929823,1566,Home Page,200,OK,Jakarta Users 1-33,text,true,244,1566
1402866930327,1170,Home Page,200,OK,Jakarta Users 1-31,text,true,243,1170
1402866929325,2296,Home Page,200,OK,Jakarta Users 1-4,text,true,244,2296
1402866930587,1117,Home Page,200,OK,Jakarta Users 1-9,text,true,243,1117
1402866931201,691,Home Page,200,OK,Jakarta Users 1-41,text,true,243,691
1402866930106,1855,Home Page,200,OK,Jakarta Users 1-35,text,true,244,1855
1402866931621,604,Home Page,200,OK,Jakarta Users 1-4,text,true,243,604
1402866929767,2824,Home Page,200,OK,Jakarta Users 1-11,text,true,244,2824
1402866930200,2401,Home Page,200,OK,Jakarta Users 1-48,text,true,244,2399
1402866929941,2720,Home Page,200,OK,Jakarta Users 1-47,text,true,244,2720
1402866931497,1186,Home Page,200,OK,Jakarta Users 1-31,text,true,243,1186
1402866932226,481,Home Page,200,OK,Jakarta Users 1-4,text,true,243,481
1402866929729,3157,Home Page,200,OK,Jakarta Users 1-49,text,true,244,3157
1402866930915,2045,Home Page,200,OK,Jakarta Users 1-10,text,true,244,2043
1402866930831,2305,Home Page,200,OK,Jakarta Users 1-6,text,true,244,2305
1402866931705,1534,Home Page,200,OK,Jakarta Users 1-9,text,true,244,1534
1402866931332,1938,Home Page,200,OK,Jakarta Users 1-21,text,true,244,1936
1402866932601,1038,Home Page,200,OK,Jakarta Users 1-48,text,true,243,1038
1402866931389,2357,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2356
1402866932591,1503,Home Page,200,OK,Jakarta Users 1-11,text,true,244,1503
1402866932661,1438,Home Page,200,OK,Jakarta Users 1-47,text,true,244,1438
1402866932708,1723,Home Page,200,OK,Jakarta Users 1-4,text,true,243,1723
1402866931962,2825,Home Page,200,OK,Jakarta Users 1-35,text,true,244,2823
1402866932886,1919,Home Page,200,OK,Jakarta Users 1-49,text,true,244,1919
1402866933136,1749,Home Page,200,OK,Jakarta Users 1-6,text,true,244,1749
1402866931893,3110,Home Page,200,OK,Jakarta Users 1-41,text,true,244,3109
1402866933271,1987,Home Page,200,OK,Jakarta Users 1-21,text,true,244,1980
1402866932684,2582,Home Page,200,OK,Jakarta Users 1-31,text,true,244,2582
1402866934432,854,Home Page,200,OK,Jakarta Users 1-4,text,true,243,849
1402866933746,1727,Home Page,200,OK,Jakarta Users 1-33,text,true,244,1725
1402866932961,3065,Home Page,200,OK,Jakarta Users 1-10,text,true,244,3065
1402866934100,1984,Home Page,200,OK,Jakarta Users 1-47,text,true,244,1984
1402866933640,2461,Home Page,200,OK,Jakarta Users 1-48,text,true,244,2461
1402866933240,3142,Home Page,200,OK,Jakarta Users 1-9,text,true,244,3142
1402866935473,1133,Home Page,200,OK,Jakarta Users 1-33,text,true,243,1133
1402866934805,1884,Home Page,200,OK,Jakarta Users 1-49,text,true,244,1884
